,x,y,z,muscle1,muscle2,muscle3
122,607.0,607.0,528.0,4.0,4.0,4.0
123,607.0,607.0,527.0,3.0,4.0,3.0
124,607.0,606.0,528.0,4.0,5.0,4.0
125,606.0,606.0,528.0,4.0,5.0,4.0
126,606.0,606.0,528.0,4.0,4.0,4.0
127,606.0,606.0,528.0,4.0,4.0,4.0
128,606.0,607.0,527.0,4.0,4.0,4.0
129,607.0,606.0,528.0,4.0,4.0,4.0
130,606.0,606.0,528.0,4.0,4.0,4.0
131,606.0,606.0,528.0,4.0,4.0,5.0
132,606.0,607.0,528.0,3.0,4.0,4.0
133,607.0,607.0,528.0,4.0,4.0,4.0
134,607.0,606.0,528.0,4.0,4.0,4.0
135,606.0,606.0,529.0,4.0,4.0,4.0
136,606.0,607.0,528.0,4.0,4.0,4.0
137,607.0,606.0,528.0,4.0,4.0,4.0
138,606.0,606.0,528.0,4.0,4.0,4.0
139,606.0,607.0,528.0,4.0,4.0,4.0
140,607.0,606.0,528.0,4.0,4.0,4.0
141,606.0,606.0,528.0,4.0,4.0,4.0
142,606.0,606.0,528.0,4.0,5.0,3.0
143,606.0,607.0,528.0,4.0,3.0,4.0
144,607.0,606.0,528.0,4.0,4.0,4.0
145,606.0,606.0,528.0,4.0,4.0,4.0
146,606.0,607.0,527.0,4.0,4.0,4.0
147,607.0,607.0,528.0,4.0,4.0,4.0
148,607.0,607.0,529.0,5.0,4.0,4.0
149,607.0,607.0,528.0,4.0,4.0,4.0
150,607.0,606.0,528.0,4.0,4.0,5.0
151,606.0,606.0,528.0,4.0,4.0,4.0
152,606.0,606.0,528.0,4.0,4.0,4.0
153,606.0,606.0,528.0,4.0,4.0,4.0
154,606.0,606.0,528.0,4.0,4.0,4.0
155,606.0,607.0,528.0,3.0,3.0,3.0
156,607.0,607.0,528.0,4.0,4.0,4.0
157,607.0,606.0,528.0,3.0,4.0,3.0
158,606.0,606.0,528.0,4.0,4.0,4.0
159,606.0,607.0,528.0,4.0,5.0,5.0
160,607.0,606.0,528.0,4.0,4.0,3.0
161,606.0,607.0,528.0,4.0,4.0,4.0
162,607.0,606.0,528.0,4.0,3.0,4.0
163,606.0,606.0,529.0,5.0,4.0,4.0
164,606.0,606.0,528.0,4.0,4.0,4.0
165,606.0,606.0,528.0,3.0,4.0,4.0
166,606.0,606.0,528.0,4.0,4.0,4.0
167,606.0,606.0,529.0,4.0,4.0,4.0
168,606.0,606.0,528.0,4.0,3.0,4.0
169,606.0,606.0,528.0,4.0,4.0,4.0
170,606.0,606.0,528.0,4.0,4.0,4.0
171,606.0,606.0,528.0,4.0,4.0,4.0
172,606.0,606.0,528.0,4.0,4.0,3.0
173,606.0,606.0,528.0,4.0,4.0,4.0
174,606.0,606.0,528.0,4.0,4.0,4.0
175,606.0,606.0,529.0,5.0,4.0,4.0
176,606.0,606.0,528.0,4.0,4.0,4.0
177,606.0,606.0,528.0,4.0,4.0,4.0
178,606.0,606.0,528.0,4.0,4.0,4.0
179,606.0,606.0,528.0,4.0,4.0,4.0
180,606.0,607.0,528.0,4.0,4.0,4.0
181,607.0,606.0,528.0,4.0,4.0,4.0
182,606.0,606.0,528.0,4.0,4.0,4.0
183,606.0,606.0,528.0,4.0,4.0,4.0
184,606.0,606.0,528.0,4.0,4.0,4.0
185,606.0,606.0,528.0,4.0,3.0,4.0
186,606.0,606.0,528.0,4.0,4.0,4.0
187,606.0,606.0,528.0,4.0,4.0,4.0
188,606.0,607.0,528.0,4.0,4.0,4.0
189,607.0,606.0,528.0,4.0,4.0,4.0
190,606.0,606.0,527.0,4.0,4.0,4.0
191,606.0,607.0,527.0,3.0,4.0,4.0
192,607.0,606.0,528.0,5.0,3.0,4.0
193,606.0,607.0,528.0,4.0,4.0,4.0
194,607.0,607.0,529.0,4.0,4.0,4.0
195,607.0,606.0,529.0,4.0,4.0,4.0
196,606.0,606.0,528.0,4.0,4.0,4.0
197,606.0,606.0,528.0,4.0,4.0,4.0
198,606.0,606.0,528.0,4.0,4.0,4.0
199,606.0,606.0,529.0,4.0,3.0,4.0
200,606.0,606.0,528.0,4.0,4.0,4.0
201,606.0,606.0,528.0,4.0,4.0,4.0
202,606.0,606.0,528.0,4.0,4.0,4.0
203,606.0,606.0,529.0,4.0,4.0,4.0
204,606.0,606.0,529.0,4.0,4.0,4.0
205,606.0,606.0,528.0,4.0,4.0,4.0
206,606.0,606.0,528.0,3.0,3.0,4.0
207,606.0,606.0,528.0,4.0,4.0,4.0
208,606.0,606.0,529.0,4.0,4.0,4.0
209,606.0,606.0,528.0,4.0,4.0,4.0
210,606.0,606.0,528.0,4.0,3.0,4.0
211,606.0,606.0,528.0,4.0,3.0,4.0
