,x,y,z,muscle1,muscle2,muscle3
2836,505.0,616.0,470.0,4.0,5.0,5.0
2837,505.0,616.0,470.0,4.0,5.0,5.0
2838,506.0,617.0,470.0,4.0,5.0,5.0
2839,505.0,617.0,469.0,4.0,5.0,5.0
2840,505.0,617.0,470.0,4.0,5.0,5.0
2841,505.0,617.0,470.0,3.0,5.0,6.0
2842,505.0,616.0,469.0,4.0,5.0,5.0
2843,506.0,616.0,470.0,4.0,5.0,5.0
2844,505.0,616.0,470.0,3.0,5.0,6.0
2845,505.0,616.0,470.0,4.0,5.0,5.0
2846,505.0,617.0,470.0,4.0,5.0,5.0
2847,505.0,617.0,470.0,4.0,5.0,5.0
2848,505.0,617.0,470.0,4.0,5.0,5.0
2849,505.0,617.0,470.0,4.0,5.0,5.0
2850,505.0,617.0,469.0,5.0,5.0,5.0
2851,505.0,616.0,470.0,4.0,5.0,5.0
2852,505.0,617.0,469.0,4.0,5.0,5.0
2853,506.0,616.0,470.0,4.0,5.0,5.0
2854,506.0,617.0,470.0,4.0,5.0,5.0
2855,505.0,616.0,470.0,4.0,5.0,5.0
2856,506.0,616.0,469.0,4.0,5.0,5.0
2857,505.0,617.0,470.0,5.0,5.0,5.0
2858,505.0,617.0,469.0,4.0,5.0,5.0
2859,505.0,617.0,470.0,4.0,5.0,5.0
2860,506.0,617.0,470.0,4.0,5.0,5.0
2861,506.0,616.0,470.0,4.0,5.0,5.0
2862,506.0,616.0,470.0,4.0,5.0,5.0
2863,505.0,616.0,470.0,4.0,5.0,5.0
2864,505.0,616.0,470.0,4.0,5.0,5.0
2865,505.0,616.0,470.0,4.0,5.0,5.0
2866,505.0,616.0,470.0,4.0,6.0,5.0
2867,505.0,617.0,470.0,4.0,6.0,5.0
2868,505.0,617.0,470.0,4.0,6.0,5.0
2869,505.0,617.0,470.0,4.0,6.0,5.0
2870,505.0,617.0,470.0,5.0,6.0,5.0
2871,505.0,617.0,470.0,4.0,6.0,6.0
2872,505.0,617.0,470.0,4.0,6.0,6.0
2873,505.0,617.0,470.0,4.0,5.0,5.0
2874,505.0,616.0,470.0,5.0,5.0,5.0
2875,505.0,617.0,470.0,4.0,6.0,6.0
2876,506.0,616.0,470.0,4.0,6.0,6.0
2877,506.0,617.0,470.0,5.0,6.0,5.0
2878,505.0,616.0,470.0,4.0,6.0,5.0
2879,505.0,616.0,470.0,4.0,6.0,5.0
2880,505.0,617.0,470.0,4.0,6.0,5.0
2881,505.0,616.0,470.0,4.0,6.0,5.0
2882,505.0,616.0,470.0,5.0,6.0,5.0
2883,506.0,617.0,470.0,4.0,6.0,5.0
2884,506.0,617.0,470.0,4.0,6.0,5.0
2885,505.0,617.0,470.0,4.0,6.0,5.0
2886,505.0,617.0,470.0,4.0,6.0,5.0
2887,505.0,617.0,469.0,4.0,5.0,5.0
2888,505.0,616.0,470.0,4.0,5.0,5.0
2889,505.0,616.0,470.0,4.0,6.0,4.0
2890,505.0,616.0,470.0,4.0,5.0,6.0
2891,505.0,616.0,470.0,4.0,6.0,6.0
2892,505.0,616.0,470.0,4.0,5.0,5.0
2893,505.0,616.0,470.0,4.0,6.0,6.0
2894,505.0,617.0,470.0,4.0,5.0,6.0
2895,506.0,617.0,469.0,4.0,5.0,6.0
2896,505.0,617.0,470.0,4.0,5.0,5.0
2897,505.0,616.0,470.0,4.0,6.0,5.0
2898,506.0,616.0,470.0,5.0,6.0,6.0
2899,506.0,616.0,470.0,4.0,6.0,5.0
2900,505.0,617.0,470.0,5.0,5.0,5.0
2901,505.0,616.0,470.0,3.0,6.0,5.0
2902,505.0,617.0,470.0,4.0,5.0,6.0
2903,506.0,617.0,470.0,4.0,5.0,5.0
2904,505.0,617.0,469.0,4.0,6.0,6.0
2905,505.0,617.0,470.0,4.0,5.0,6.0
2906,505.0,616.0,470.0,4.0,6.0,5.0
2907,505.0,616.0,470.0,4.0,5.0,5.0
2908,506.0,616.0,470.0,4.0,5.0,5.0
2909,505.0,616.0,470.0,4.0,5.0,5.0
2910,506.0,617.0,470.0,4.0,5.0,6.0
2911,505.0,617.0,470.0,4.0,5.0,5.0
2912,505.0,616.0,469.0,4.0,5.0,5.0
2913,506.0,616.0,470.0,4.0,6.0,6.0
2914,505.0,617.0,470.0,5.0,5.0,6.0
2915,505.0,616.0,470.0,4.0,5.0,5.0
2916,505.0,616.0,470.0,4.0,5.0,6.0
2917,505.0,616.0,470.0,4.0,5.0,5.0
2918,505.0,617.0,470.0,4.0,5.0,5.0
2919,505.0,616.0,470.0,5.0,6.0,6.0
2920,506.0,617.0,470.0,4.0,5.0,5.0
2921,505.0,617.0,470.0,4.0,5.0,5.0
2922,506.0,616.0,470.0,4.0,6.0,5.0
2923,505.0,616.0,469.0,4.0,5.0,5.0
2924,505.0,617.0,470.0,4.0,5.0,5.0
2925,505.0,617.0,469.0,4.0,5.0,5.0
2926,505.0,616.0,470.0,4.0,5.0,5.0
2927,505.0,617.0,470.0,4.0,5.0,6.0
2928,505.0,616.0,470.0,4.0,5.0,5.0
2929,505.0,617.0,470.0,4.0,5.0,5.0
2930,505.0,616.0,470.0,4.0,5.0,5.0
2931,505.0,617.0,470.0,5.0,5.0,5.0
2932,505.0,616.0,470.0,4.0,5.0,6.0
2933,505.0,616.0,470.0,4.0,5.0,5.0
2934,505.0,617.0,470.0,5.0,5.0,5.0
2935,505.0,616.0,469.0,4.0,5.0,5.0
2936,506.0,616.0,470.0,4.0,5.0,5.0
2937,506.0,616.0,470.0,4.0,5.0,5.0
2938,505.0,617.0,470.0,4.0,5.0,5.0
2939,505.0,617.0,470.0,4.0,5.0,5.0
2940,505.0,617.0,470.0,4.0,5.0,5.0
2941,505.0,617.0,470.0,4.0,5.0,5.0
2942,505.0,616.0,470.0,5.0,5.0,6.0
2943,506.0,617.0,469.0,4.0,5.0,5.0
2944,506.0,617.0,470.0,4.0,6.0,5.0
2945,505.0,617.0,470.0,4.0,4.0,5.0
2946,505.0,616.0,470.0,4.0,5.0,6.0
2947,506.0,617.0,470.0,4.0,5.0,5.0
2948,506.0,616.0,469.0,4.0,5.0,5.0
2949,506.0,616.0,470.0,4.0,5.0,5.0
2950,505.0,616.0,470.0,4.0,5.0,5.0
2951,506.0,617.0,470.0,4.0,6.0,5.0
2952,505.0,617.0,470.0,4.0,5.0,5.0
2953,505.0,617.0,470.0,4.0,5.0,5.0
2954,505.0,617.0,470.0,4.0,5.0,5.0
2955,505.0,617.0,470.0,4.0,5.0,5.0
2956,505.0,617.0,470.0,4.0,5.0,5.0
2957,506.0,616.0,470.0,4.0,5.0,5.0
2958,505.0,617.0,470.0,5.0,6.0,5.0
2959,505.0,617.0,469.0,4.0,6.0,5.0
2960,505.0,616.0,470.0,4.0,5.0,5.0
2961,506.0,616.0,470.0,4.0,5.0,5.0
2962,505.0,616.0,469.0,4.0,5.0,5.0
2963,505.0,617.0,469.0,4.0,5.0,5.0
2964,505.0,617.0,469.0,4.0,5.0,5.0
2965,505.0,617.0,470.0,4.0,5.0,5.0
2966,506.0,617.0,470.0,4.0,5.0,5.0
2967,505.0,617.0,469.0,4.0,6.0,5.0
2968,505.0,616.0,470.0,4.0,5.0,6.0
2969,505.0,616.0,469.0,4.0,6.0,5.0
2970,506.0,617.0,470.0,4.0,5.0,6.0
2971,506.0,617.0,470.0,4.0,3.0,5.0
2972,505.0,617.0,470.0,4.0,6.0,5.0
2973,505.0,616.0,470.0,4.0,5.0,5.0
2974,505.0,617.0,470.0,4.0,5.0,5.0
2975,505.0,617.0,470.0,4.0,5.0,5.0
2976,505.0,617.0,470.0,4.0,5.0,6.0
2977,505.0,616.0,470.0,4.0,5.0,6.0
2978,505.0,617.0,470.0,4.0,5.0,5.0
2979,505.0,617.0,470.0,4.0,5.0,6.0
2980,505.0,617.0,470.0,4.0,5.0,5.0
2981,505.0,616.0,470.0,4.0,5.0,5.0
2982,505.0,617.0,470.0,4.0,5.0,5.0
2983,505.0,617.0,470.0,4.0,5.0,6.0
2984,505.0,617.0,469.0,4.0,5.0,5.0
2985,505.0,616.0,470.0,4.0,6.0,5.0
2986,506.0,617.0,470.0,4.0,5.0,5.0
2987,505.0,616.0,470.0,4.0,5.0,5.0
2988,506.0,616.0,470.0,4.0,5.0,5.0
2989,506.0,617.0,470.0,4.0,6.0,5.0
2990,505.0,617.0,470.0,4.0,6.0,5.0
2991,506.0,618.0,471.0,4.0,5.0,6.0
2992,506.0,617.0,470.0,4.0,6.0,6.0
2993,506.0,616.0,470.0,4.0,6.0,5.0
2994,505.0,615.0,469.0,6.0,7.0,6.0
2995,506.0,616.0,470.0,6.0,7.0,6.0
2996,505.0,616.0,470.0,6.0,8.0,6.0
2997,505.0,616.0,469.0,6.0,8.0,8.0
2998,504.0,615.0,469.0,7.0,11.0,11.0
2999,505.0,616.0,470.0,7.0,12.0,10.0
3000,505.0,616.0,470.0,7.0,12.0,10.0
3001,505.0,616.0,470.0,7.0,11.0,10.0
3002,506.0,617.0,470.0,7.0,11.0,10.0
3003,505.0,616.0,470.0,7.0,11.0,10.0
3004,505.0,616.0,470.0,7.0,11.0,9.0
3005,506.0,618.0,471.0,7.0,12.0,11.0
3006,506.0,618.0,470.0,7.0,12.0,11.0
3007,506.0,617.0,470.0,8.0,11.0,10.0
3008,505.0,616.0,470.0,7.0,11.0,10.0
3009,505.0,616.0,469.0,9.0,12.0,13.0
3010,506.0,617.0,470.0,8.0,12.0,13.0
3011,506.0,617.0,470.0,9.0,12.0,13.0
3012,505.0,615.0,469.0,9.0,14.0,14.0
3013,505.0,616.0,469.0,9.0,14.0,13.0
3014,505.0,616.0,469.0,9.0,14.0,13.0
3015,505.0,617.0,469.0,9.0,14.0,13.0
3016,505.0,617.0,470.0,8.0,14.0,13.0
3017,505.0,616.0,470.0,9.0,14.0,13.0
3018,506.0,616.0,470.0,9.0,14.0,13.0
3019,505.0,616.0,470.0,9.0,13.0,13.0
3020,506.0,616.0,470.0,8.0,13.0,13.0
3021,505.0,617.0,470.0,9.0,13.0,12.0
3022,506.0,616.0,469.0,9.0,13.0,12.0
3023,505.0,617.0,470.0,9.0,13.0,13.0
3024,505.0,617.0,470.0,9.0,13.0,12.0
3025,506.0,616.0,469.0,8.0,13.0,12.0
3026,506.0,617.0,470.0,8.0,13.0,12.0
3027,505.0,617.0,470.0,8.0,13.0,12.0
3028,505.0,617.0,470.0,9.0,12.0,12.0
3029,505.0,616.0,470.0,8.0,12.0,12.0
3030,506.0,617.0,469.0,8.0,12.0,12.0
3031,506.0,616.0,470.0,8.0,12.0,11.0
3032,505.0,616.0,469.0,8.0,12.0,12.0
3033,505.0,617.0,470.0,8.0,12.0,11.0
3034,505.0,616.0,469.0,8.0,12.0,11.0
3035,505.0,617.0,469.0,8.0,12.0,11.0
3036,505.0,617.0,469.0,8.0,12.0,11.0
3037,505.0,616.0,470.0,8.0,12.0,11.0
3038,505.0,616.0,470.0,8.0,11.0,11.0
3039,505.0,616.0,470.0,8.0,11.0,11.0
3040,505.0,616.0,470.0,8.0,11.0,11.0
3041,505.0,616.0,470.0,7.0,11.0,11.0
3042,506.0,616.0,470.0,7.0,11.0,10.0
3043,506.0,616.0,469.0,7.0,11.0,10.0
3044,505.0,617.0,469.0,7.0,11.0,10.0
3045,505.0,616.0,470.0,7.0,11.0,10.0
3046,505.0,617.0,470.0,7.0,10.0,10.0
3047,505.0,617.0,470.0,7.0,11.0,10.0
3048,505.0,617.0,470.0,9.0,11.0,10.0
3049,505.0,616.0,470.0,7.0,11.0,10.0
3050,506.0,617.0,470.0,7.0,10.0,11.0
3051,506.0,617.0,470.0,7.0,10.0,10.0
3052,505.0,617.0,469.0,7.0,10.0,10.0
3053,505.0,617.0,470.0,6.0,10.0,10.0
3054,505.0,617.0,469.0,7.0,10.0,10.0
3055,505.0,617.0,470.0,7.0,10.0,10.0
3056,505.0,617.0,470.0,7.0,10.0,10.0
3057,505.0,616.0,469.0,6.0,10.0,10.0
3058,505.0,616.0,470.0,7.0,10.0,10.0
3059,505.0,617.0,469.0,7.0,9.0,9.0
3060,505.0,617.0,470.0,6.0,9.0,10.0
3061,505.0,617.0,470.0,6.0,9.0,10.0
3062,506.0,617.0,470.0,7.0,10.0,9.0
3063,506.0,616.0,470.0,7.0,9.0,9.0
3064,505.0,616.0,470.0,6.0,9.0,9.0
3065,505.0,616.0,470.0,7.0,9.0,9.0
3066,505.0,617.0,470.0,7.0,9.0,9.0
3067,506.0,616.0,469.0,7.0,9.0,9.0
3068,506.0,616.0,470.0,6.0,9.0,9.0
3069,505.0,617.0,470.0,7.0,9.0,9.0
3070,505.0,616.0,470.0,6.0,9.0,9.0
3071,505.0,617.0,470.0,7.0,9.0,9.0
3072,505.0,617.0,469.0,6.0,9.0,9.0
3073,505.0,616.0,470.0,7.0,9.0,9.0
3074,505.0,616.0,470.0,7.0,9.0,8.0
3075,505.0,616.0,470.0,6.0,9.0,9.0
3076,505.0,617.0,470.0,6.0,9.0,9.0
3077,505.0,617.0,469.0,6.0,8.0,9.0
3078,505.0,616.0,469.0,6.0,9.0,8.0
3079,505.0,616.0,470.0,6.0,8.0,9.0
3080,505.0,617.0,470.0,6.0,9.0,8.0
3081,505.0,617.0,470.0,6.0,9.0,7.0
3082,505.0,617.0,470.0,6.0,8.0,8.0
3083,506.0,617.0,470.0,6.0,8.0,8.0
3084,505.0,617.0,470.0,6.0,8.0,8.0
3085,505.0,616.0,470.0,6.0,8.0,8.0
3086,505.0,617.0,470.0,6.0,8.0,9.0
3087,505.0,616.0,470.0,6.0,8.0,8.0
3088,505.0,617.0,470.0,6.0,8.0,9.0
3089,505.0,617.0,470.0,6.0,8.0,8.0
3090,505.0,617.0,469.0,6.0,8.0,9.0
3091,505.0,617.0,470.0,6.0,8.0,8.0
3092,505.0,617.0,470.0,6.0,8.0,7.0
3093,505.0,617.0,470.0,6.0,8.0,7.0
3094,505.0,617.0,470.0,6.0,8.0,7.0
3095,505.0,617.0,470.0,6.0,8.0,7.0
3096,505.0,617.0,469.0,6.0,8.0,8.0
3097,505.0,616.0,470.0,6.0,8.0,7.0
3098,506.0,616.0,470.0,6.0,8.0,8.0
3099,505.0,616.0,469.0,6.0,8.0,7.0
3100,505.0,616.0,470.0,5.0,7.0,8.0
3101,505.0,616.0,470.0,5.0,8.0,7.0
3102,505.0,616.0,470.0,6.0,7.0,8.0
3103,505.0,617.0,470.0,5.0,7.0,7.0
3104,505.0,616.0,470.0,5.0,7.0,7.0
3105,505.0,616.0,470.0,6.0,7.0,7.0
3106,505.0,617.0,470.0,6.0,7.0,7.0
3107,505.0,617.0,470.0,5.0,7.0,7.0
3108,505.0,616.0,470.0,5.0,8.0,7.0
3109,505.0,616.0,470.0,5.0,7.0,7.0
3110,505.0,617.0,470.0,5.0,7.0,7.0
3111,505.0,616.0,469.0,5.0,7.0,7.0
3112,506.0,617.0,470.0,6.0,7.0,7.0
3113,506.0,617.0,470.0,6.0,7.0,7.0
3114,505.0,616.0,469.0,6.0,7.0,7.0
3115,506.0,616.0,470.0,5.0,7.0,7.0
3116,506.0,616.0,470.0,5.0,7.0,7.0
3117,505.0,617.0,470.0,5.0,7.0,7.0
3118,506.0,617.0,470.0,5.0,7.0,7.0
3119,506.0,617.0,470.0,6.0,7.0,6.0
3120,506.0,617.0,470.0,5.0,7.0,7.0
3121,505.0,617.0,469.0,5.0,7.0,7.0
3122,505.0,616.0,470.0,5.0,7.0,7.0
3123,505.0,616.0,470.0,4.0,7.0,7.0
3124,505.0,617.0,469.0,5.0,7.0,7.0
3125,505.0,617.0,470.0,5.0,7.0,6.0
3126,505.0,617.0,470.0,5.0,7.0,6.0
3127,506.0,616.0,470.0,5.0,7.0,7.0
3128,506.0,617.0,470.0,5.0,7.0,6.0
3129,505.0,617.0,470.0,5.0,7.0,7.0
3130,505.0,617.0,470.0,5.0,7.0,7.0
3131,505.0,616.0,470.0,5.0,7.0,7.0
3132,505.0,616.0,470.0,5.0,7.0,6.0
3133,505.0,617.0,470.0,5.0,7.0,7.0
3134,506.0,616.0,470.0,5.0,6.0,6.0
3135,506.0,616.0,470.0,5.0,6.0,7.0
3136,505.0,617.0,470.0,5.0,6.0,7.0
3137,505.0,616.0,469.0,4.0,6.0,6.0
3138,505.0,616.0,470.0,5.0,7.0,6.0
3139,505.0,616.0,470.0,4.0,6.0,6.0
3140,505.0,616.0,470.0,5.0,6.0,7.0
3141,505.0,617.0,470.0,5.0,6.0,7.0
3142,506.0,616.0,469.0,5.0,6.0,6.0
3143,506.0,616.0,470.0,5.0,6.0,6.0
3144,505.0,617.0,470.0,4.0,6.0,6.0
3145,505.0,616.0,470.0,4.0,6.0,7.0
3146,505.0,617.0,470.0,5.0,6.0,6.0
3147,505.0,616.0,470.0,5.0,6.0,6.0
3148,505.0,617.0,470.0,5.0,6.0,5.0
3149,505.0,617.0,470.0,5.0,6.0,6.0
3150,505.0,616.0,469.0,5.0,6.0,6.0
3151,505.0,617.0,470.0,5.0,6.0,6.0
3152,505.0,617.0,470.0,5.0,6.0,6.0
3153,505.0,617.0,470.0,4.0,6.0,6.0
3154,505.0,617.0,470.0,5.0,6.0,6.0
3155,505.0,616.0,470.0,5.0,6.0,6.0
3156,505.0,617.0,470.0,5.0,6.0,6.0
3157,505.0,617.0,470.0,5.0,6.0,6.0
3158,505.0,617.0,470.0,4.0,6.0,6.0
3159,505.0,617.0,470.0,4.0,6.0,6.0
3160,506.0,616.0,470.0,5.0,6.0,6.0
3161,505.0,616.0,470.0,5.0,6.0,6.0
3162,505.0,616.0,470.0,5.0,6.0,6.0
3163,505.0,617.0,470.0,5.0,6.0,6.0
3164,505.0,617.0,470.0,5.0,6.0,6.0
3165,505.0,616.0,470.0,4.0,6.0,6.0
3166,505.0,617.0,470.0,5.0,6.0,6.0
3167,505.0,617.0,470.0,5.0,6.0,6.0
3168,505.0,617.0,470.0,5.0,6.0,6.0
3169,505.0,616.0,470.0,4.0,6.0,6.0
3170,505.0,616.0,470.0,4.0,6.0,5.0
3171,505.0,617.0,470.0,5.0,6.0,6.0
3172,505.0,616.0,470.0,4.0,7.0,6.0
3173,505.0,616.0,470.0,5.0,6.0,6.0
3174,505.0,617.0,470.0,5.0,6.0,6.0
3175,505.0,616.0,470.0,4.0,6.0,6.0
3176,505.0,616.0,470.0,5.0,6.0,6.0
3177,505.0,617.0,470.0,5.0,6.0,6.0
3178,505.0,617.0,469.0,5.0,6.0,6.0
3179,505.0,616.0,469.0,5.0,6.0,6.0
3180,506.0,617.0,470.0,4.0,6.0,8.0
3181,505.0,617.0,470.0,4.0,6.0,6.0
3182,505.0,617.0,470.0,5.0,6.0,6.0
3183,505.0,617.0,470.0,5.0,5.0,6.0
3184,505.0,617.0,470.0,5.0,6.0,6.0
3185,505.0,617.0,470.0,5.0,6.0,6.0
3186,505.0,617.0,470.0,5.0,6.0,6.0
3187,505.0,616.0,469.0,4.0,6.0,6.0
3188,506.0,617.0,470.0,4.0,6.0,6.0
3189,505.0,616.0,469.0,5.0,6.0,6.0
3190,505.0,617.0,470.0,4.0,6.0,6.0
3191,505.0,616.0,470.0,5.0,6.0,6.0
3192,505.0,617.0,470.0,5.0,6.0,6.0
3193,505.0,617.0,470.0,4.0,6.0,6.0
3194,505.0,617.0,470.0,5.0,6.0,7.0
3195,505.0,617.0,470.0,4.0,6.0,6.0
3196,505.0,617.0,469.0,4.0,5.0,6.0
3197,505.0,617.0,470.0,4.0,6.0,6.0
3198,505.0,617.0,469.0,4.0,6.0,5.0
3199,505.0,616.0,470.0,5.0,6.0,6.0
3200,505.0,616.0,470.0,5.0,6.0,6.0
3201,505.0,617.0,470.0,4.0,6.0,6.0
3202,505.0,617.0,469.0,4.0,6.0,6.0
3203,505.0,617.0,470.0,5.0,6.0,6.0
3204,505.0,617.0,470.0,4.0,6.0,6.0
3205,505.0,617.0,470.0,4.0,5.0,5.0
3206,505.0,616.0,470.0,4.0,6.0,6.0
3207,505.0,616.0,470.0,4.0,6.0,6.0
3208,505.0,617.0,470.0,5.0,6.0,6.0
3209,505.0,617.0,470.0,4.0,6.0,6.0
3210,506.0,617.0,469.0,4.0,6.0,6.0
3211,505.0,617.0,470.0,4.0,6.0,6.0
3212,505.0,617.0,470.0,5.0,5.0,6.0
3213,505.0,616.0,470.0,5.0,6.0,6.0
3214,505.0,616.0,470.0,4.0,6.0,5.0
3215,505.0,617.0,470.0,5.0,6.0,6.0
3216,505.0,617.0,470.0,5.0,5.0,6.0
3217,505.0,616.0,470.0,4.0,6.0,6.0
3218,506.0,616.0,470.0,4.0,6.0,6.0
3219,505.0,616.0,470.0,4.0,5.0,6.0
3220,505.0,617.0,470.0,4.0,6.0,6.0
3221,505.0,616.0,470.0,4.0,6.0,6.0
3222,505.0,616.0,470.0,4.0,6.0,6.0
3223,505.0,617.0,470.0,4.0,6.0,6.0
3224,505.0,616.0,470.0,4.0,5.0,6.0
3225,505.0,617.0,470.0,4.0,6.0,5.0
3226,505.0,617.0,470.0,4.0,6.0,5.0
3227,505.0,617.0,469.0,4.0,6.0,5.0
3228,505.0,617.0,470.0,4.0,5.0,6.0
3229,505.0,616.0,470.0,4.0,6.0,5.0
3230,505.0,616.0,470.0,4.0,6.0,6.0
3231,505.0,617.0,470.0,5.0,6.0,6.0
3232,505.0,617.0,470.0,4.0,6.0,6.0
3233,505.0,616.0,469.0,4.0,5.0,5.0
3234,505.0,617.0,470.0,4.0,6.0,5.0
3235,505.0,616.0,470.0,4.0,6.0,6.0
3236,505.0,616.0,470.0,5.0,5.0,5.0
3237,505.0,617.0,470.0,4.0,6.0,5.0
3238,505.0,617.0,470.0,4.0,6.0,6.0
3239,506.0,616.0,469.0,4.0,6.0,5.0
3240,506.0,616.0,470.0,5.0,6.0,5.0
3241,505.0,617.0,470.0,5.0,6.0,6.0
3242,505.0,617.0,470.0,4.0,5.0,5.0
3243,505.0,616.0,470.0,4.0,6.0,5.0
3244,505.0,616.0,470.0,4.0,6.0,5.0
3245,505.0,616.0,470.0,4.0,5.0,6.0
3246,505.0,617.0,470.0,5.0,5.0,6.0
3247,506.0,616.0,470.0,4.0,5.0,6.0
3248,506.0,616.0,469.0,4.0,6.0,5.0
3249,505.0,617.0,470.0,4.0,6.0,6.0
3250,505.0,617.0,470.0,2.0,6.0,6.0
3251,505.0,617.0,470.0,4.0,5.0,6.0
3252,506.0,616.0,470.0,4.0,5.0,5.0
3253,505.0,616.0,470.0,5.0,6.0,6.0
3254,505.0,616.0,470.0,5.0,6.0,6.0
3255,505.0,617.0,470.0,4.0,5.0,5.0
3256,505.0,617.0,470.0,4.0,6.0,5.0
3257,505.0,617.0,470.0,4.0,5.0,6.0
3258,505.0,617.0,470.0,4.0,6.0,5.0
3259,505.0,617.0,469.0,5.0,6.0,5.0
3260,505.0,616.0,470.0,5.0,6.0,5.0
3261,505.0,617.0,470.0,5.0,5.0,5.0
3262,506.0,617.0,470.0,4.0,5.0,5.0
3263,505.0,616.0,470.0,4.0,6.0,5.0
3264,505.0,616.0,470.0,4.0,5.0,6.0
3265,506.0,616.0,470.0,4.0,5.0,7.0
3266,505.0,616.0,470.0,4.0,5.0,7.0
3267,505.0,616.0,470.0,4.0,5.0,7.0
3268,505.0,616.0,470.0,5.0,6.0,7.0
3269,505.0,617.0,470.0,4.0,6.0,7.0
3270,506.0,616.0,470.0,4.0,5.0,7.0
3271,506.0,617.0,470.0,5.0,6.0,7.0
3272,505.0,616.0,470.0,4.0,5.0,7.0
3273,505.0,617.0,470.0,5.0,5.0,7.0
3274,505.0,617.0,470.0,4.0,5.0,7.0
3275,505.0,617.0,470.0,4.0,5.0,7.0
3276,505.0,616.0,470.0,4.0,5.0,7.0
3277,505.0,617.0,469.0,4.0,6.0,7.0
3278,505.0,617.0,470.0,4.0,6.0,7.0
3279,505.0,617.0,469.0,4.0,5.0,6.0
3280,505.0,617.0,470.0,4.0,5.0,7.0
3281,505.0,617.0,469.0,4.0,6.0,6.0
3282,505.0,616.0,470.0,4.0,5.0,7.0
3283,505.0,617.0,470.0,5.0,6.0,6.0
3284,505.0,616.0,470.0,5.0,5.0,7.0
3285,505.0,617.0,470.0,4.0,5.0,7.0
3286,505.0,617.0,470.0,4.0,5.0,7.0
3287,505.0,616.0,470.0,4.0,5.0,6.0
3288,505.0,617.0,469.0,4.0,5.0,6.0
3289,506.0,616.0,470.0,4.0,5.0,7.0
3290,506.0,616.0,469.0,4.0,5.0,7.0
3291,506.0,616.0,470.0,4.0,5.0,7.0
3292,506.0,616.0,470.0,4.0,5.0,6.0
3293,505.0,617.0,470.0,5.0,6.0,6.0
3294,506.0,616.0,470.0,4.0,5.0,6.0
3295,505.0,617.0,469.0,4.0,5.0,6.0
3296,505.0,617.0,470.0,4.0,5.0,7.0
3297,505.0,616.0,469.0,4.0,5.0,6.0
3298,505.0,616.0,470.0,5.0,5.0,6.0
3299,505.0,617.0,470.0,4.0,5.0,6.0
3300,506.0,616.0,469.0,3.0,5.0,6.0
3301,505.0,616.0,470.0,4.0,5.0,6.0
3302,505.0,617.0,470.0,4.0,5.0,6.0
3303,505.0,617.0,469.0,4.0,5.0,6.0
3304,505.0,617.0,470.0,4.0,5.0,6.0
3305,505.0,616.0,470.0,5.0,5.0,6.0
3306,506.0,617.0,470.0,4.0,6.0,6.0
3307,506.0,617.0,470.0,4.0,5.0,6.0
3308,505.0,616.0,469.0,4.0,6.0,6.0
3309,506.0,617.0,470.0,5.0,6.0,6.0
3310,505.0,617.0,470.0,5.0,5.0,6.0
3311,505.0,617.0,470.0,5.0,6.0,6.0
3312,505.0,617.0,469.0,4.0,6.0,6.0
3313,505.0,617.0,470.0,4.0,5.0,6.0
3314,506.0,616.0,470.0,5.0,5.0,6.0
3315,506.0,616.0,470.0,4.0,6.0,6.0
3316,505.0,617.0,470.0,4.0,5.0,6.0
3317,505.0,617.0,470.0,4.0,6.0,6.0
3318,505.0,616.0,469.0,4.0,5.0,6.0
3319,506.0,616.0,470.0,4.0,5.0,6.0
3320,505.0,617.0,470.0,4.0,6.0,6.0
3321,505.0,617.0,470.0,4.0,6.0,6.0
3322,505.0,617.0,470.0,4.0,5.0,6.0
3323,505.0,617.0,470.0,4.0,5.0,6.0
3324,505.0,617.0,470.0,4.0,6.0,6.0
3325,505.0,616.0,470.0,4.0,5.0,6.0
3326,505.0,616.0,470.0,4.0,6.0,6.0
3327,505.0,616.0,470.0,4.0,5.0,6.0
3328,506.0,616.0,470.0,4.0,5.0,6.0
3329,506.0,617.0,470.0,4.0,6.0,6.0
3330,505.0,617.0,470.0,4.0,5.0,5.0
3331,505.0,617.0,470.0,4.0,5.0,6.0
3332,505.0,617.0,469.0,4.0,5.0,5.0
3333,505.0,616.0,470.0,4.0,5.0,6.0
3334,505.0,616.0,469.0,4.0,5.0,6.0
3335,505.0,617.0,470.0,5.0,6.0,5.0
3336,506.0,617.0,469.0,5.0,5.0,6.0
3337,505.0,617.0,469.0,4.0,5.0,6.0
3338,506.0,617.0,470.0,5.0,5.0,6.0
3339,505.0,617.0,469.0,4.0,5.0,6.0
3340,505.0,617.0,470.0,4.0,5.0,6.0
3341,505.0,617.0,468.0,4.0,5.0,6.0
3342,505.0,617.0,469.0,5.0,5.0,6.0
3343,506.0,617.0,470.0,4.0,5.0,6.0
3344,506.0,617.0,470.0,4.0,5.0,5.0
3345,506.0,616.0,470.0,5.0,5.0,5.0
3346,505.0,616.0,469.0,5.0,5.0,5.0
3347,505.0,616.0,470.0,5.0,5.0,6.0
3348,505.0,616.0,470.0,5.0,5.0,6.0
3349,505.0,616.0,470.0,4.0,5.0,6.0
3350,506.0,616.0,470.0,4.0,6.0,6.0
3351,506.0,616.0,470.0,4.0,5.0,6.0
3352,506.0,616.0,470.0,4.0,5.0,6.0
