,x,y,z,muscle1,muscle2,muscle3
224,591.0,591.0,555.0,5.0,4.0,4.0
225,591.0,591.0,555.0,5.0,4.0,4.0
226,591.0,592.0,555.0,4.0,4.0,4.0
227,592.0,591.0,553.0,5.0,5.0,5.0
228,591.0,591.0,553.0,4.0,4.0,4.0
229,591.0,591.0,553.0,4.0,3.0,4.0
230,591.0,591.0,553.0,4.0,4.0,4.0
231,591.0,592.0,553.0,4.0,4.0,4.0
232,592.0,591.0,553.0,4.0,4.0,4.0
233,591.0,591.0,553.0,4.0,4.0,4.0
234,591.0,591.0,553.0,4.0,5.0,4.0
235,591.0,590.0,553.0,5.0,4.0,4.0
236,590.0,590.0,554.0,4.0,4.0,4.0
237,590.0,590.0,554.0,5.0,3.0,4.0
238,590.0,590.0,554.0,4.0,4.0,5.0
239,590.0,590.0,554.0,5.0,4.0,4.0
240,590.0,591.0,555.0,4.0,4.0,4.0
241,591.0,591.0,555.0,4.0,4.0,4.0
242,591.0,591.0,555.0,4.0,5.0,4.0
243,591.0,591.0,555.0,4.0,4.0,4.0
244,591.0,590.0,555.0,5.0,3.0,4.0
245,590.0,590.0,555.0,5.0,4.0,4.0
246,590.0,590.0,555.0,4.0,4.0,4.0
247,590.0,591.0,555.0,5.0,4.0,4.0
248,591.0,591.0,555.0,4.0,4.0,4.0
249,591.0,592.0,555.0,5.0,4.0,5.0
250,592.0,592.0,554.0,5.0,4.0,4.0
251,592.0,592.0,554.0,5.0,4.0,4.0
252,592.0,593.0,554.0,4.0,4.0,4.0
253,593.0,593.0,554.0,4.0,4.0,5.0
254,593.0,594.0,553.0,4.0,4.0,4.0
255,594.0,595.0,554.0,4.0,4.0,5.0
256,595.0,595.0,554.0,4.0,4.0,4.0
257,595.0,595.0,554.0,3.0,4.0,4.0
258,595.0,596.0,554.0,4.0,4.0,4.0
259,596.0,595.0,554.0,4.0,4.0,4.0
260,595.0,596.0,554.0,4.0,5.0,4.0
261,596.0,596.0,554.0,4.0,4.0,4.0
262,596.0,596.0,554.0,4.0,4.0,4.0
263,596.0,595.0,554.0,4.0,3.0,4.0
264,595.0,593.0,554.0,4.0,4.0,4.0
265,593.0,592.0,553.0,4.0,4.0,4.0
266,592.0,592.0,553.0,4.0,4.0,4.0
267,592.0,591.0,553.0,4.0,4.0,4.0
268,591.0,591.0,553.0,4.0,4.0,4.0
269,591.0,592.0,553.0,4.0,4.0,4.0
270,592.0,591.0,553.0,4.0,5.0,4.0
271,591.0,592.0,554.0,4.0,4.0,4.0
272,592.0,592.0,554.0,4.0,4.0,4.0
273,592.0,592.0,555.0,4.0,4.0,4.0
274,592.0,592.0,555.0,4.0,3.0,4.0
275,592.0,593.0,555.0,4.0,4.0,4.0
276,593.0,593.0,555.0,5.0,4.0,4.0
277,593.0,593.0,555.0,4.0,4.0,4.0
278,593.0,594.0,555.0,4.0,4.0,4.0
279,594.0,594.0,556.0,4.0,4.0,4.0
280,594.0,594.0,556.0,4.0,4.0,5.0
281,594.0,594.0,556.0,4.0,4.0,4.0
282,594.0,594.0,555.0,5.0,4.0,4.0
283,594.0,595.0,556.0,4.0,4.0,4.0
284,595.0,595.0,556.0,4.0,4.0,4.0
285,595.0,596.0,556.0,4.0,4.0,4.0
286,596.0,596.0,556.0,4.0,4.0,4.0
287,596.0,596.0,555.0,4.0,4.0,4.0
288,596.0,596.0,555.0,4.0,4.0,5.0
289,596.0,597.0,555.0,5.0,4.0,4.0
290,597.0,597.0,555.0,4.0,4.0,4.0
291,597.0,597.0,554.0,5.0,4.0,4.0
292,597.0,597.0,555.0,4.0,4.0,4.0
293,597.0,597.0,554.0,4.0,4.0,4.0
294,597.0,596.0,554.0,4.0,4.0,4.0
295,596.0,596.0,554.0,4.0,4.0,4.0
296,596.0,595.0,553.0,5.0,4.0,4.0
297,595.0,595.0,553.0,4.0,3.0,4.0
298,595.0,594.0,552.0,5.0,4.0,4.0
299,594.0,593.0,552.0,4.0,4.0,4.0
300,593.0,593.0,552.0,4.0,4.0,4.0
301,593.0,592.0,552.0,5.0,4.0,4.0
302,592.0,592.0,552.0,4.0,4.0,4.0
303,592.0,591.0,552.0,5.0,4.0,4.0
304,591.0,590.0,552.0,4.0,3.0,4.0
305,590.0,590.0,551.0,5.0,4.0,4.0
306,590.0,590.0,551.0,4.0,4.0,3.0
307,590.0,589.0,551.0,4.0,3.0,4.0
308,589.0,589.0,551.0,4.0,4.0,4.0
309,589.0,589.0,551.0,4.0,4.0,4.0
310,589.0,589.0,551.0,5.0,4.0,4.0
311,589.0,589.0,551.0,5.0,4.0,4.0
312,589.0,589.0,551.0,4.0,4.0,4.0
313,589.0,589.0,551.0,4.0,4.0,4.0
314,589.0,588.0,551.0,4.0,4.0,4.0
315,588.0,589.0,551.0,4.0,4.0,5.0
316,589.0,590.0,550.0,4.0,4.0,4.0
317,590.0,589.0,552.0,4.0,4.0,4.0
318,589.0,590.0,551.0,4.0,4.0,4.0
